ind_num	score	content
707	1	运气 不错 ， 三星 固态 金士顿 内存 ， 屏幕 用 起来 真是 舒服 ， 音响 音质 比 我 之前 的 联想 y400 差 了 一点点 感觉
708	1	键盘 光挺 cool ， 预购 活动 款 价格 还是 很 美丽 滴 ， 还有 12 期 免息 ， 京东 给力 ， 就是 什么 赠品 都 没有 ， 后续 还 需要 使用 后 评论 ！
709	0	跑 分 200000 万多 点 ， 还 不错 ， 显示屏 友达 的 不行 ， 其他 硬件 不错 ！ 没 摄像头 ， 唉 。 。 。 用 了 两天 才 来 评论 说 说 自己 的 感觉 ， win10 系统 真心 不 稳定 ， 右键 卡建 ！ 还 系统 报错 ， 电脑 用 了 两天 速度 反正 方面 还 不错 ！
710	1	跑 分 200000 万多 点 ， 还 不错 ， 显示屏 友达 的 不行 ， 其他 硬件 不错 ！ 没 摄像头 ， 唉 。 。 。 用 了 两天 才 来 评论 说 说 自己 的 感觉 ， win10 系统 真心 不 稳定 ， 右键 卡建 ！ 还 系统 报错 ， 电脑 用 了 两天 速度 反正 方面 还 不错 ！ < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15730 / 167 / 2257298570 / 5731 / 275086df / 5a9a876cNa6f08785 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15640 / 87 / 2259146795 / 5675 / 5374de52 / 5a9a8785N5337990d . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15541 / 180 / 2233059154 / 6988 / f8ff6508 / 5a9a87ecN45570559 . jpg '   / > < / div >
711	1	外观 非常 棒 ， 新品 发售 直接 就 买 了 ， 一直 在 纠结 这个 价位 买 什么 电脑 ， 具体情况 还 不 清楚 ， 京东 物流 非常 快 ， 后续 会 追加 评价 。
712	1	赞 ， 跑 分 二十一万 多 ， 右键 卡顿 找 客服 解决 了 ， 现在 很 完美 ， 希望 我 的 第一台 电脑 能用 的 久 一点 ， 棒棒 的
713	1	很棒 ， 外观 也 很酷 ， 用 了 两天 也 没 出现 卡 的 状况 ， 开机 是 真的 快 ， 运行 流畅 ， 第一台 买 的 是 hs ， 详细 的 就 不 说 了 ， 但 那个 型号 真的 是 又 贵 又 过分 ， 用 得 我 想 哭 啊 ， 第一天 就 卡死 开 不了 机 ， 和 它 一 对比 ， 暗影 三 还 没 拆开 盒子 就 甩 它 好几条 街 ， 但是 评论 里 的 通病 说 有 漏光 ， 我 的 这台 很 仔细 看 确实 也 有 一点点 ， 但 根本 没有 任何 影响 ， 下 了 个 地下城 ， 画面 流畅 ， 加载 也 很快 ， 可能 是 被 第一台 气到 了 ， 完全 是 靠 京东 的 售后 把 它 给 全额 退款 了 ， 给 京东 打 call ， 给 惠普 打 call
714	1	首先 要 感谢 送 快递 的 大哥 ， 尽职尽责 的 把 东西 送到 ， 怕 东西 丢 ， 还给 裹 到 了 被子 里 ， 物流 也 非常 快 第一天 晚上 买 的 ， 第二天 上午 就 到 了 ， 包装 也 特别 给力 ， 拆开 包装 ， 没 的 说 ， 电脑 特别 漂亮 ， 因为 我 是 个 小白 ， 在 office 那里 ， 纠结 了 很 长时间 ， ， 鲁 大师 跑 分俩 万多 ， 感觉 特别 好 ， 刚 开始 的 时候 卡住 了 ， 又 重启 的 ， 但 不 影响 ，
715	1	电脑 外观 不错 ， 虽然 右键 卡顿 ， 但是 不 影响 ， 包装 非常 安全 ， 总之 我 认为 电脑 很 好 ， 至于 打游戏 ， 我 还 没试 呢 。 下次 在 评 。
716	1	电脑 很 好玩 着 很 带劲 就是 右 鼠标 有点 卡顿 现象 能 吃 鸡
717	1	质量 不错 ， 还 算 不错 ！ 价格便宜 好几百 ！ 特意 抢购 ！ 就是 没有 什么 优惠 ！ 玩玩 游戏 还 不错 ！ 挺 好 ！
718	1	很 不错 的 一次 购物 ， 送货 速度 就是 快 ， 东西 很 好 ， 包装 严实 ， 一点 破损 都 没用 ， 好评 没商量 ！
719	1	优点 ： 吃 鸡 中效 流畅 、 开机 速度 快 ， 144 电 竞屏 游戏 爽 。 物流 快 缺点 ： 1 、 电脑 运行 吃 鸡 CPU85 度 ， 显卡 80 度 ， 但 不 影响 游戏 运行 流畅 ； 2 、 电脑 面板 易 残留 指纹 渍 ； 3 、 摄像头 不 清晰 ， 全是 雪花 。 以上 仅 个人 使用 感想
720	1	机器 不错 。 配置 很 好 。 玩 吃 鸡 挺 好 很 流畅 。
721	1	包装 什么 都 挺 好     绝地 求生   战地   gta5   全 特效 不卡顿   一两个 小时 一点 都 不 烫   i7 压得 住   幸运 得到 了 三星 内存条   电竞 屏幕   用 了 都 说好   懒 的 夸 了   自己 买 了 体会 .
722	1	京东 的 送货 速度 真的 没 的 说 啊 ！ 五星 好评 ！
724	1	惠普 电脑 一线 牌子 不错 ， 做工 不敢 马虎 ， 确定 不错 ， 至少 给 我 第一印象 不错 ， 后期 看 玩 游戏卡 不卡 ， 电脑 近不近 用
725	1	笔记本 来说 ， 娱乐 大师 评分 还 不错 ， 就是 屏幕 四边 有 透光 ， 不 严重 可以 接受 了 ， 但是 键盘 板上 有 明显 印记 擦不掉 ， 如图 ， 本人 也 做 注塑 行业 ， 这种 外观 品质 我 的 香港 客户 绝对 退货 。 另外 吐槽 下 京东 快递 的 外包装 ， 笔记本 从 北京 寄出 只 在外 面包 一层 皮 ， 送来 就 破 了 ， 反而 赠品 背包 用 箱子 装 得 严严实实 的 。
726	1	"外观 比较 好看   鼠标 右键 卡顿   是 window10 系统 的 通病 已经 自行 百度 解决   ， 触摸板 不能 发光 能 接受 ， 没有 存在 漏光 现象 ， 之前 看 了 很 久 的 电脑   也 看 了 暗影 精灵 的 评价 也 很 担心 ， 但 其实 评价 说 的 那些 问题 都 是 少数 ， 只是 运气 不好 拿到 了 批次 有 问题 的 机子 ， 这是 每个 电脑 厂商 都 不可避免 的 。 目前 试玩 了 绝地 求生 ， GTA5 
 727 	 5 	 京东 的 物流 是 快 的 没话说 ， 早上 十点 多 买 的 ， 中午 一点多 就 到 了 。 暗影 精灵 这 款 电脑 身边 很多 人 都 买来 用 了 ， 所以 质量 是 没话说 ， 买来 用 了 几天 都 没 啥 毛病 ， 风扇 声音 不是 很大 ， 不过 散热 挺 好 的 ， 吃 鸡 我 开中 画质 玩 ， 没带 卡 的 。 这 款 电脑 外型 也 挺 美观 ， 挺酷 的 。 就是 耗电 有点 快 ， 不过 游戏 本 都 这样 ， 都 要 插 着 电源 玩 。 """
728	1	17 寸屏 确实 够 大 ， 分辨率 高得 太 清晰 了 ， 音箱 效果 很 好 ， 散热器 的 声音 并 没有 比较 安静 。 鲁 大师 跑 分 只有 28 万 ， 内存 只有 八千多 分 ， 是 假 内存条 么 ？
729	1	老公 买 的 ， 很 喜欢 。
730	1	只 在 使用 中 ， 内存 是 三星 的 ， 固态 也 是 三星 的 ， 屏幕 很棒 ， 过段时间 准备 把 上面 的 商编全 撕 了 ， 外观 更加 酷 。
731	1	这次 京东 购物 享受 了 京东 的 定时 发货 、 自提 、 货到付款 ， 服务 都 很棒 。 HDMI + DP 接口 ， 144HZ   72NTSC 色域 的 IPS 屏 ， NVMe   PCIe3.0 接口 的 三星 固态 硬盘 ， 使用 起来 很 安静 。 比 其他 品牌 的 同类 的 产品 ， 性价比 非常 好 。 就是 价格 总变 ， 同 一款 ， 一会儿 6599 ， 一会儿 7xxx ， 一会儿 6999 的 ， 这种 销售策略 有点 不必要 。
732	1	很 喜欢 啦 ， 昨天 玩 了 一晚 屁股 感觉 超赞 ， 大 冬天 壳 有点 凉玩 着 玩 着 暖和 了 还 挺 正好 ？
733	1	东西 不错 ， 还 在 下 软件 ， 正在 试用 中 ， 目前 没有 遇到 什么 问题 。 等 过段时间 来 追评 ， 讲 一下 自己 的 感受 。
734	1	东西 不错 ， 还 在 下 软件 ， 正在 试用 中 ， 目前 没有 遇到 什么 问题 。 等 过段时间 来 追评 ， 讲 一下 自己 的 感受 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t16057 / 126 / 2330550010 / 65782 / 86362915 / 5aa91e64N8a23171f . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15355 / 14 / 2628971597 / 63503 / 1488b2e7 / 5aa91e6aN0c7d333d . jpg '   / > < / div >
735	1	开心 ， 是 咨询 了 很多 朋友 才 下决心 买 的 ， 毕竟 学生 党 手里 没 多少 钱 ? 不得不 说 ， 之前 看 了 很多 评价 ， 一度 很 担心 会 不会 买 到 次品 ， 但 本着 对 京东 的 信任 还是 买 了 ， 果真 值得 我 相信 ， 特别 炫酷 ！ ！ ！ 不过 我 不 打游戏 ， 不 清楚 这方面 的 效果 ， 不过 用 来看 视频 ， 平常 的 用 的话 ， 还是 很棒 的 。 值得一提的是 ， 我 是 电脑 白痴 ， 对 电脑 的 了解 还 停留 在 N年 以前 ， 以为 电脑 是 有 光驱 ， 买来 以后 发现 并 没有 ， 我 还 想 用来 听 英语 光盘 来 着 。 ?
736	1	建兴 固态 ， 金士顿 内存 ， 一个 三星 没有 脸好 黑 。 幸好 屏幕 不 漏光 ， 右键 卡顿 已 解决 ， 没有 静电 关机 问题 。
737	1	建兴 固态 ， 金士顿 内存 ， 一个 三星 没有 脸好 黑 。 幸好 屏幕 不 漏光 ， 右键 卡顿 已 解决 ， 没有 静电 关机 问题 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t14452 / 216 / 2276707208 / 7153 / b727e987 / 5a98846aNd9bd36c5 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t18571 / 49 / 580851800 / 5255 / 986875e0 / 5a988472Nac1c51b0 . jpg '   / > < / div >
738	1	收到 本子 检查 下 外观 各 方面 都 没 问题 就 立马 开机 了 。 外观 炫酷 ， 手感 上乘 。 还 没 怎么 使用 。 对比 雷神 911 ， 还是 选择 惠普 ， 大 品牌 ， 值得 信赖 。
739	1	机子 确实 不错 做工 也 精细 ， 有 几个 小 问题 ， 电源 插上 后 触摸 键盘 偶尔 会 有 静电 ， 电力 还 挺 强 。 运行 csgo 时候 cpu 会 显示 瞬间 温度 超标 。 机子 散热 还有 待 加上 。 总体 来说 问题 不是 严重 到 无法 使用 的 程度 ， 我 也 不是 挑剔 的 人 。 另外 感谢 客服 小兰 ， 问题解答 很 详细 ， 很 耐心 ， 也 很 热心 。
740	1	电脑 还是 不错 的 。 新手 注意 ： 新机 打开 要是 玩游戏 的话 一定 要开 独显 ， 系统 默认 集显 。 另外 最 重要 的 ， 不要 用 除了 电脑 本 机 以外 的 第三方 软件 升级 （ 声卡 、 显卡 & hellip ; ） 否则 出 问题 很 致命 ！ 另外 可以 开启 高性能 哟 ， 具体方法 如下 ： Win10 优化 教程   ： 1 . 不要 使用 第三方 软件 修复 漏洞 ， 常常 是 修复 后 就 会 变得 很卡   2 . 关闭 自动更新 ： 选择 桌面 我 的 电脑 - 右键 - 管理 - 服务 和 应用程序 - 服务 - 找到 windows   update - 双击 - 禁用 - 确定   3 . 开启 高性能 ： 请 插 电源 ， 开启 高性能 模式 （ 点击 开始 - 设置 - 电源 和 睡眠   - 其他 电源 设置 - 高性能 ） 我 的 电脑 跑 分 只有 11 万 ， cpu 时间 使用 时间 6 小时 ， 没 毛病 。 电脑 音效 个人感觉 优于 其他 游戏 本 。 包装盒 子 很大 ， 真的 很大 ！ 我 以为 发 的 17 寸 的 ～ 72 色域 的 屏幕 ， 实测 70 （ 和 45 对比 差别 还是 很大 的 ） 开机 时间 10 秒 以内 ， 但是 建议 还是 多 等 一会儿 ， 电脑 完全 起来 了 再 操作 。 散热 没 毛病 ， 底板 散热 + 后面 俩 风扇 以上 为 个人 使用 后 的 感受 ， 不喜 勿 喷
741	1	快递 非常 快 一天 就 到 了 ， 8 斤 ， 外观 不错 ， 性能 也 挺 好 的 ， 鲁 大师 21W 左右 ， 没 啥 赠品 ， 一 开始 鼠标 都 没有 有点 小烦 ， 其他 暂时 没什么 缺点 和 问题 ， 有 一个 就是 桌面 右键 卡顿 问题 ， 百度 已 解决 了 。 本想 玩 GTA5 试试 的 ， 但是 文件 出 问题 一直 玩 不了 。 LOL 什么 的 都 是 不在话下 。 那个 迈克 菲 有点烦
742	1	晚上 12 点 买 的 。 分 12 期 。 第二天 到货 送货 速度 很 不错 。 用 下来 风扇 声音 略大 。 还 没下 大型 游戏 进行 帧 数 测试 。 win   10 用 的 不 太 顺手 。
743	1	总体 感觉 还 不错 ， 第一次 收到 机器 有 小 问题 ， 后来 重新 换 了 一台 ， 配置 完美 ， 流畅 ， 体验 中 。
744	1	还行 吧 ， 鼠标 右键 卡顿 。
745	1	很帅     比 想象 的 轻 一些       接 鼠标     右键 点 空白处 有点 卡顿       整体 挺不错
746	1	物流 很快 ， 晚上 下单 第二天 早上 就 到 了 。 三星 固态 ， 跑 分 21 万 。 短暂 的 用 了 之后 感觉 非常 棒
747	1	电脑 很 不错 ， 拿来 之后 跑 分 也 很 满意 ， 确实 会 有 电流 感 以及 硬盘 的 声音 ， 不过 不 影响 使用 。
748	1	好 电脑   噪声控制 的 很 不错 ， 屏幕 也 没有 漏光 的 问题 ， 开机 很快 。 轻松 带 LOL 游戏 平均 100 到 120 帧 很 流畅 。 就是 win10 操作系统 鼠标 右键 操作 的 时候 会有 卡顿 ， 希望 这个 问题 能 早日 解决 。 其他 问题 倒 不大 。
749	1	跑 分 二十一万 多 ， 并 没有 漏光 漏电 之类 的 问题 ， 用 起来 也 很 流畅 ， 只是 点 右键 稍微 卡顿 吧 ， 不过 并 不是 机器 本身 的 问题 ， 也 不 影响 使用 ， 稍微 不足 的 是 ， 有时候 在 wegame 开 游戏 时 稍微 会 卡 一会儿 。 快递 小哥 对待 机器 很 温柔 。
751	1	我 的 这个 内存 是 海力士 的 ？     你们 的 怎么 是 三星 和 金士顿 的 呢 ？     没有 充电 的 情况 下 。
752	1	买 电脑 时 看到 这 外形 就 喜欢 上 了 ， 我 同学 买 的 是 戴尔 的 ， 参数 配置 是 差不多 ， 但 这款 电脑 贵要 贵点 ， 买回来 跟 同学 的 对比 了 下 ， 贵点 还是 有 理由 的 ， 物超所值 。
753	1	这个 系列 笔记本 都 关注 了 2 年 了 ， 都 到 3 代 pro 了 ， 终于 剁 手 了 ， 外观 很漂亮 ， 不过 个人 觉得 棱角 过于 锋利 ， 晚上 很 安静 情况 ， 有 明显 硬盘 工作 声音 ， 不是 强迫症 的 ， 应该 都 还 能 接受 ， 其它 的 等 过段时间 用 了 再 评价 ！
754	1	屏幕 有些 漏光 ， 但 不 影响 使用 。 吃 鸡 特效 全开 80fps ， 就是 cpu 温度 太高 ， 散热 有点 压不住 ， 目前 看来 都 还好 ， 配置 很 给 力 。
755	1	东西 挺不错 的 ， LOL 全 特效 100fps 以上 ， 真的 很 实惠 。
756	1	特意 用 了 几天 才 来 评价 ， 外 包装盒 拿来 就是 这样 的 。 电脑 挺不错 的 ， 1T 是 日立 。 就是 电脑 有时 也 会 里面 卡卡 的 响 ， 声音 不是 太 大 。 总得来说 还 不错 。
757	1	用 了 一个月 了 ， 跑 来 评价 ， 首先 先说 为什么 买 这个 ， 第一 是 大 牌子 ， 不 担心 售后 ， 第二 ， 相比 其他 相同 配置 的 电脑 ， 这个 有 一个 牛 逼 的 固态 （ 稍后 再说 ） ， 第三 ， 有 ips 屏幕 ， 不过 是 42 色域 的 。 然后 说 说 电脑 的 不足 吧 ， 也 很多 ， 第一 电脑 材质 很 舒服 ， 但是 太 容易 留下 指纹 了 ， 贴膜 又 不 好看 ， 很 纠结 ， 第二 ， 电脑 玩 吃 鸡 发热 太 严重 ， 巨烫 ， 让 我 怀疑 能 不能 继续 玩 下去 ， 别 把 电脑 烧坏 了 ， 第三 ， 这个 固态 简直 是 鸡肋 ， 不 知道 为啥 ， 我 从 别的 固态 硬盘 上 拷 东西 到 电脑 C盘 ， 速度 感觉 和 别人 的 电脑 没多大 区别 。 第四 ， 这个 固态 这么 厉害 按道理说 开机 应该 很快 ， 但是 我 这个 有时 开机 40 多 50 多 秒 ， 有时 9 到 13 秒 ， 我 也 不 知道 为什么 ， 电脑 有 问题 ？ ， 第五 ， 电脑 内部 硬盘 读写 是 有 声音 ， 不 知道 为啥 ， 硬盘 有 问题 ？
758	1	头 一次 买 有 一本 ， 看 了 很多 家 ， 最后 选 了 暗影 三 。 现在 正在 用 ， 速度 挺快 的 ， 吃 鸡开 高画质 能 带动 ， 不过 发热 比较严重 ， 推荐 一般 画质 。 办公 软件 什么 的 就 不用说 了 ， 客服 也 比较 尽职尽责 ， 总体 来说 还 不错 ， 大家 也 不要 在乎 固态 的 牌子 了 ， 性能 几乎 没有 区别 。 本子 正在 用 ， 会 有 后续 跟进 。
759	1	金属 C 面摸 着 太爽了 ， 颜值 也 特别 好 ， 玩 吃 鸡 温度 高 ， 风扇 声音 大 点 ， 特别 不错 的
760	0	没 开 高性能 ， 没 插 电源 ， 跑 分 13 万 。 。 。 。 显卡 性能 好 低 。 。 。 本人 妹子 ， 电脑 小白 不是 很 懂 ， 总 感觉 不 对 呢 ？ ？ 这款 我 怎么 开不来 高性能 啊 ， 有没有 大神 帮忙 看 下 怎么回事
761	1	一直 很 关注 惠普 暗影 精灵 系列 的 笔记本 ， 无论是 屏幕 素质 还是 游戏 性能 ， 各项 都 非常 均衡 ， 考 完研 刚好 做 活动 降价 ， 直接 秒 了 ， 电脑 当天 到 的 ， 目前 玩 了 两天 ， 十分满意 。 lol ， cf ， 吃 鸡 ， 都 无 压力 。
762	1	很 炫 ， 手感 也 还 不错 ， 就是 有点 重 ， 快递 迟 了 一天 ， 让 我 有点 不 开心 ， 其他 都 还好
763	1	使用 没 问题 ， 鼠标 指针 是 有 出现 延迟 现象 ， 键盘 左测 有 电流 声 ， 物流 快 ， 态度 好 。
764	1	使用 没 问题 ， 鼠标 指针 是 有 出现 延迟 现象 ， 键盘 左测 有 电流 声 ， 物流 快 ， 态度 好 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15256 / 244 / 2333125377 / 208311 / a184c5a2 / 5a9a4de1Nd7326b27 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t14443 / 190 / 2366406586 / 221320 / 5ece7829 / 5a9a4de1N4143a3ad . jpg '   / > < / div >
765	1	外观 性能 都 很棒 ， 就是 鼠标 会 时不时 的 有 卡顿 不知 怎么回事
766	1	还 行 ， 样式 比较 好看 ， 性能 嘛 。 。 。 可以 讲究 ， 主要 是 不 占 地方 ， 比较 方便 。
767	1	外观 很 时尚 ， 用 起来 感觉 非常 大气 ， 游戏 日常 使用 都 可以
768	1	东西 不错 ， 已经 用鲁 大师 验证 过 了 ， 没有 漏光 坏点 。 鲁 大师 没 插 电源 ， 跑 分 10 万多 ， 等 后期 插上 电源 后 再 测试 一下 吧 ， 暂时 还 可以 ， 开始 鼠标 右键 迟钝 ， 然后 去 百度 搜索 方法 ， 然后 删除 了 一些 东西 ， 解决 了 这个 问题 首发 买 的 6599 ， 挺 好 的 ， 价钱 ， 挺 便宜 的 ， 就 看 以后 耐用 不 耐用 了 ， 暂时 跑 分 有点 低 ， 其他 等 以后 再 深入 了解 。
769	1	嗯   感觉 还行 吧   总 觉得 就是 卖不出去 的 3 换 了 屏 再 卖 的
770	1	刚好 想 买 笔记本       一 开始 考虑 拯救 者     然后 这个 突然 发布 二话不说 买 了
771	0	首先 17 寸 不 建议 买 ， 但 电脑 是 好 的 ！ 1 . 跑 分 29 万 ， 电脑硬件 对得起 这个 价格 。 就 不 赘述 配件 2 . 造型 用料 比起 上 一代 出色 不少 。 为啥 不 建议 买 1.17 寸太大 太重 ， 买 笔记本 就是 便携 嘛 ， 为啥 我 买 ？ 我放 家里 当 台式机 用 。 2 . 看 键盘 ， 最 左侧 有 自定义 键 ， 但是 多数 人 不 需要 用到 ， 鸡肋 ， 而且 不 熟悉 这种 键盘 经常 按错 。 第二 ， 只有 一个 电源 指示灯 ， 其他 切换 指示灯 没有 ， 很 不 习惯 ! 3 . 电脑 C 面是 金属 材质 ， 但是 漏电 ! 很多 金属 面料 的 的 都 会 漏电 ， 我 朋友 买 的 这台 也 是 漏电 ， 我 另外 一台 机械师 金属 的 也 漏电 ， 不 知道 长期 使用 是否 影响 健康 。 可是 我 买 的 惠普 高级 商务 本 全金属 机身 都 不 漏电 ， 只能 说明 这个 型号 你 没有 用心 做 4 . 我刚 买回来 用 了 两次 就 蓝屏 ， 这是 为啥 ？ 是 内存 问题 么 。 总之 ， 电脑 是 好 电脑 ， 配置 都 不错 。 但 这个 17 寸 的 要 考虑一下 再 买 。
772	1	键盘 酷炫 ， 外观 比 图片 上 的 好看 ， 并 没有 那么 杀马特 。
773	1	这个 快递 速度 是 真的 不错 ， 用过 一段时间 后 再 来 追评 。
774	1	用 了 两天 不错 ， 裸机 跑 分 二十一万 五比 机械师 高配 更 了 驱动 还 高 ， 很 满意
775	1	主要 是 冲着 外观 买 的     个人感觉 很 好看         性能 也 没话说     吃 鸡 玩 着 很 好 屏幕 做 的 很 好       看着 舒服         电脑 用 起来 没什么 毛病
776	1	第一个 电脑 ， 感觉 还 不错 ， 屏幕 也 没有 漏光 ， 就是 没有 送 什么 东西 好 可惜 。
777	1	第一个 电脑 ， 感觉 还 不错 ， 屏幕 也 没有 漏光 ， 就是 没有 送 什么 东西 好 可惜 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t16042 / 240 / 2244442583 / 29699 / cd94a1dc / 5a9be68cN47ac1f24 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15034 / 123 / 2370949163 / 37295 / 8e409139 / 5a9be694Nda115a89 . jpg '   / > < / div >
778	1	用 了 一个月 ， 感觉 还 挺不错 的 。 吃 鸡 也 可以 。 就是 总 感觉 机子 在 震动 。
779	1	有些 小 的 问题 ， 不过 整体 都 还是 很 好 ， 外观 也 还是 多帅 ， 性能 也 很 好 。
780	1	机器 不错 ， 就是 右键 点 的 时候 有些 卡 ， 可能 是 系统 问题 ， 总体 来说 可以
781	1	主要 看中 它 的 外观 ， 性价比 来说 ， 不是 很 专业 玩游戏 感觉 有点 小贵 ， 2 代 配置 高 很多 还要 便宜 ， 收货 感觉 还 行 ， 蛮 喜欢 的 ， 屏幕 来说 我 觉得 120 赫兹 的 看起来 是 更 舒服 了 ， 相对 加 了 这么 600 ， 怎么 说 也 不值 ， 在乎 性能 就算 了 ， 在乎 外观 还是 不错 的 ， 在 这个 价位 相对 长 的 帅 的 了
782	1	主要 看中 它 的 外观 ， 性价比 来说 ， 不是 很 专业 玩游戏 感觉 有点 小贵 ， 2 代 配置 高 很多 还要 便宜 ， 收货 感觉 还 行 ， 蛮 喜欢 的 ， 屏幕 来说 我 觉得 120 赫兹 的 看起来 是 更 舒服 了 ， 相对 加 了 这么 600 ， 怎么 说 也 不值 ， 在乎 性能 就算 了 ， 在乎 外观 还是 不错 的 ， 在 这个 价位 相对 长 的 帅 的 了 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t16885 / 217 / 680613495 / 148909 / 514fb0a4 / 5a9ff4ecNa77ccf4b . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t16528 / 34 / 2168224662 / 168997 / 3f9001f2 / 5a9ff4ecNbbd73fbb . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t15319 / 111 / 2419061946 / 88912 / 4b695e50 / 5a9ff4ecN1dc094f0 . jpg '   / > < / div >
783	1	颜值 很 高 ， 很 喜欢 ， 不 插 电源 没法 开机 ， 开机 后   跟着 语音 提示 ， 完成 设置 就 可以 使用 了 使用 硬盘 38 次 ， 共 5 小时 ， 都 这样 吗 ？
784	1	17.3 寸 的 电脑 和 我 以前 老 13 寸 一比 ， 真的 好大 ， 因此 还 特意 买 了 OMEN 系列 的 电脑 背包 。 屏幕 上 有 一小 点 问题 ， 但是 可以 忽视 。
785	0	第一次 在 网上 买 电脑 ， 一直 担心 会 有 什么 问题 ， 但 很棒 ， 物流 也 很快
786	1	首先 快递 服务 特别 好 ， 点赞 。 用 大师 测 了 一下 ， 都 是 三星 的 很 开心 ！ ！ 还 没有 玩游戏 ， 之后 再来 追评 。 但 为什么 在 桌面 刷新 时会 有 0.5 延迟 才 出来 ， 有点 疑惑
787	1	不亏 。 错过 首发 后 ， 还 难受 了 几天 ， 第二次 活动 终于 买到 了 。 样子 自己 挺 喜欢 的 ， 知道 四月 出 八代 cpu 还是 买 了 ， 毕竟 总买 新品 永远 也 买 不 完 ... 战地 1   吃 鸡   魂 3 都 玩 后 ， 感觉 没买 亏 ！
788	1	东西 很 好 ， 很 喜欢 。 快递 也 很快 ， 晚上 下单 第二天 下午 就 到 了 。
789	0	很 满意 呀 ， 玩 CF 一点 都 不卡 ， 快递 员 服务态度 好 ， 在 上班 因为 是 贵重物品 帮 我 放到 小区 菜鸟 寄存 包裹 那里 ， 我 的 需求 主要 是 用于 写 前端 和 ps ， 不玩 吃 鸡 就 打打 CF ， 完全 够用 了 ， 吃 鸡 的话 建议 上 那个 1060 的 pro 吧 ！
790	1	第一次 用 暗影 精灵 ， 感觉 还 可以 ， 就是 有 几个 小毛病 ， 触摸 键盘 有点 漏电 ， 右键 卡顿 ， 硬盘 内存 不是 三星 ， 但是 评分 不错 ， 本来 想 给 个 5 星 ， 但是 因为 漏电 和 右键 卡顿 给 个 4 星 吧 ， 以后 再 评价 ， 还有 硬盘 检测 感觉 有点 问题 ， 先 把 图片 发上去 ， 有 懂得 的 大哥 大姐 帮忙 看 一下
791	1	电脑 全新 的 ， 顺利 开机     无 杂声   运行 流畅   。 开始 点击 右键 有卡顿 现象 ， 问 了 一下 售后 ， 一会儿 解决 了 。 屏幕 细腻 ， 分辨率 高 。 遇到 低分辨率 的 软件 或 图形 显示 有点 模糊   主要 是 屏幕 分辨率 高 的 原因   把 分辨率 小 的 软件 或 图形 放大 了   肯定 有点 模糊 。 比较 中意 的 一款 笔记本 ， 犹豫 了 好久 才 下单 购买 此款 笔记本 。 win   10   有点 用不来 ， 慢慢 适应 吧 。 win10   界面 没有 win7 漂亮   操作 起来 比较 麻烦 。 可能 是 我 用 的 少 吧 。 散热 效果 可以   基本 不 打游戏   我 主要 用来 制作 图表 的 。 希望 后面 使用 更加 得心应手
792	1	今天 刚到 ， 其他 还 行 就是 快递 有点 慢
793	1	这是 什么 情况 ， 有 大佬 知道 ， 第一张 图 左上角 ， 是 漏光 吗 ，
794	1	宝贝 收到 ， 电脑 非常 漂亮 ， 不愧为 惠普 电脑 ， 质量 很 好 。
